38.86598,-77.03805
38.86581,-77.03809
38.86568,-77.03814
38.86551,-77.03826
38.86542,-77.03834
38.86533,-77.03847
38.86505,-77.03898
38.86499,-77.03914
38.86498,-77.03929
38.86498,-77.03982
38.865,-77.04006
38.86512,-77.04068
38.86512,-77.0408
38.86511,-77.04088
38.86505,-77.041
38.86424,-77.0418
38.86403,-77.04219
38.86395,-77.04231
38.86294,-77.04343
38.86268,-77.04377
38.86203,-77.04441
38.86163,-77.04473
38.86134,-77.04489
38.86083,-77.04521
38.86027,-77.04538
38.85987,-77.04553
38.85953,-77.04592
38.85941,-77.046
38.85915,-77.04605
38.85875,-77.04614
38.85856,-77.04621
38.85837,-77.04634
38.85826,-77.04638
38.85785,-77.04644
38.85768,-77.04654
38.85759,-77.04661
38.85739,-77.04667
38.85732,-77.04667
38.85718,-77.04669
38.85711,-77.0467
38.85704,-77.0467
38.85676,-77.0467
38.85661,-77.04667
38.85625,-77.04643
38.85603,-77.04633
38.85583,-77.04629
38.8556,-77.04631
38.85496,-77.04654
38.8547,-77.04661
38.85404,-77.04673
38.85322,-77.04676
38.85292,-77.0468
38.85264,-77.0469
38.85243,-77.047
38.85237,-77.04702
38.85214,-77.04712
38.8519,-77.04718
38.85178,-77.04718
38.85156,-77.04715
38.85138,-77.04719
38.85106,-77.04729
38.85091,-77.04736
38.8507,-77.04751
38.84945,-77.04789
38.8493,-77.04792
38.84921,-77.04795
38.84901,-77.04798
38.84878,-77.04796
38.84856,-77.04791
38.84838,-77.04791
38.84803,-77.04796
38.84793,-77.048
38.84773,-77.04816
38.8475,-77.04838
38.84719,-77.04855
38.84689,-77.04864
38.84676,-77.04863
38.84643,-77.04857
38.84632,-77.04869
38.8462,-77.04868
38.84594,-77.04873
38.84574,-77.04884
38.84554,-77.04889
38.84509,-77.04893
38.84439,-77.04891
38.84422,-77.04887
38.84386,-77.04874
38.84364,-77.0487
38.84344,-77.0487
38.84303,-77.04852
38.84253,-77.04835
38.84183,-77.04803
38.84169,-77.04796
38.84162,-77.04789
38.84158,-77.04782
38.84153,-77.04775
38.84143,-77.04775
38.84134,-77.04782
38.84131,-77.0479
38.8413,-77.04799
38.84129,-77.04831
38.84128,-77.04864
38.84125,-77.04897
38.84121,-77.04916
38.84118,-77.04979
38.84117,-77.04992
38.84117,-77.04995
38.84116,-77.05014
38.84117,-77.05014
38.84124,-77.04993
38.84127,-77.05018
38.84135,-77.04995
38.84138,-77.05018
38.84148,-77.04991
38.84148,-77.04986
38.84046,-77.04956
38.84034,-77.04949
38.83878,-77.04928
38.83813,-77.0492
38.83737,-77.04911
38.8373,-77.0491
38.83668,-77.04902
38.83645,-77.04899
38.83468,-77.04876
38.83453,-77.04873
38.83413,-77.04857
38.83383,-77.04838
38.83376,-77.04833
38.83347,-77.04811
38.83334,-77.04804
38.83314,-77.04797
38.83288,-77.04791
38.83263,-77.04788
38.83252,-77.04788
38.83252,-77.04779
38.83253,-77.04767
38.83253,-77.0476
38.83186,-77.04764
38.83108,-77.04771
38.8307,-77.04778
38.82968,-77.04789
38.82964,-77.04789
38.82948,-77.0479
38.82836,-77.04782
38.82786,-77.04772
38.82733,-77.04755
38.82664,-77.04741
38.82639,-77.04739
38.82623,-77.04737
38.82608,-77.04736
38.82565,-77.04739
38.82508,-77.04746
38.82452,-77.04762
38.82432,-77.04771
38.82361,-77.04798
38.8232,-77.04816
38.82298,-77.04829
38.82284,-77.04842
38.82272,-77.04855
38.82261,-77.04874
38.82246,-77.04873
38.82223,-77.04875
38.82203,-77.04882
38.82173,-77.049
38.82114,-77.04944
38.82079,-77.04969
38.81999,-77.05025
38.81783,-77.05183
38.81694,-77.05246
38.81625,-77.05291
38.81617,-77.05301
38.81564,-77.05338
38.81522,-77.05368
38.81405,-77.05455
38.81381,-77.05481
38.81375,-77.05485
38.81357,-77.05503
38.81337,-77.0552
38.81335,-77.05525
38.81331,-77.0553
38.81323,-77.05536
38.81291,-77.05476
38.8128,-77.05449
38.81275,-77.05432
38.8127,-77.05436
38.81268,-77.05438
38.81225,-77.05461
38.81174,-77.05504
38.81111,-77.05559
38.81047,-77.05622
38.80985,-77.05672
38.80931,-77.05716
38.80803,-77.0585
38.80792,-77.05858
38.80782,-77.05856
38.80779,-77.05853
38.80778,-77.05847
38.8077,-77.05847
38.80771,-77.05863
38.80771,-77.05886
38.80767,-77.05902
38.80755,-77.05926
38.80724,-77.0597
38.8071,-77.05991
38.80694,-77.05985
38.80668,-77.05973
38.80652,-77.05962
38.80634,-77.05948
38.80623,-77.0594
38.8061,-77.05979
38.80607,-77.05991
38.80604,-77.05999
38.80577,-77.06082
38.8055,-77.06166
38.80535,-77.06216
38.80523,-77.06256
38.80515,-77.0628
38.80507,-77.06317
38.805,-77.06327
38.80495,-77.06333
38.8049,-77.06338
38.80481,-77.06343
38.80475,-77.06346
38.80468,-77.06347
38.80358,-77.06359
38.80366,-77.06423
38.80366,-77.06463
38.80364,-77.06479
38.80413,-77.06493
38.8041,-77.06515
38.8041,-77.06533
38.80414,-77.06595
38.80406,-77.06609
38.80344,-77.067
38.8032,-77.06725
38.80296,-77.06728
38.80283,-77.06732
38.80278,-77.06742
38.80258,-77.06747
38.80236,-77.06748
38.80236,-77.06767
38.80242,-77.06793
38.80252,-77.06822
38.80258,-77.06833
38.80281,-77.0686
38.8029,-77.0687
38.80303,-77.06881
38.80314,-77.06902
38.80318,-77.06912
38.80341,-77.06959
38.80354,-77.06995
38.80381,-77.07068
38.8039,-77.07098
38.80397,-77.07144
38.80406,-77.0728
38.80406,-77.07295
38.80407,-77.07333
38.80405,-77.07381
38.80403,-77.07402
38.80407,-77.0746
38.80418,-77.07492
38.80422,-77.07519
38.80422,-77.07546
38.80419,-77.07554
38.80413,-77.07567
38.80407,-77.07573
38.80403,-77.07575
38.80391,-77.07583
38.80364,-77.07543
38.80359,-77.07538
38.80348,-77.07533
38.8034,-77.07534
38.80329,-77.0754
38.80316,-77.07548
38.8028,-77.07581
38.80169,-77.07687
38.80079,-77.07777
38.80036,-77.07822
38.79972,-77.07887
38.7992,-77.07941
38.79867,-77.07994
38.79857,-77.08005
38.79816,-77.08044
38.798,-77.08057
38.79783,-77.08072
38.79762,-77.08089
38.79742,-77.08103
38.79724,-77.08114
38.79718,-77.08117
38.79693,-77.08132
38.7957,-77.08211
38.79542,-77.08231
38.79416,-77.0832
38.79347,-77.0837
38.79328,-77.08384
38.79297,-77.08406
38.7927,-77.08425
38.79228,-77.08455
38.79222,-77.0846
38.79202,-77.08475
38.79164,-77.08502
38.7915,-77.0851
38.7913,-77.08519
38.79084,-77.08536
38.79058,-77.08542
38.79022,-77.08563
38.79011,-77.08569
38.79005,-77.08573
38.78988,-77.08584
38.78953,-77.08614
38.78935,-77.08637
38.78897,-77.08683
38.78873,-77.08715
38.78848,-77.08756
38.7884,-77.0877
38.78821,-77.08806
38.78791,-77.08868
38.78764,-77.0892
38.78733,-77.08995
38.78695,-77.09106
38.78681,-77.0913
38.78649,-77.09176
38.78636,-77.092
38.78625,-77.09224
38.78618,-77.09246
38.78612,-77.09267
38.78611,-77.09318
38.78621,-77.09446
38.7862,-77.09483
38.7862,-77.09495
38.78568,-77.09625
38.78546,-77.09683
38.78539,-77.09711
38.78531,-77.09781
38.78526,-77.09803
38.78522,-77.09814
38.78506,-77.09837
38.78465,-77.09871
38.78442,-77.09895
38.78424,-77.0992
38.7841,-77.09944
38.78399,-77.09975
38.78363,-77.10107
38.78346,-77.10154
38.78295,-77.10285
38.78277,-77.10336
38.7827,-77.10354
38.78262,-77.10367
38.78203,-77.10444
38.78187,-77.10459
38.78157,-77.10476
38.78126,-77.10493
38.7811,-77.10498
38.78098,-77.10496
38.78091,-77.10492
38.78084,-77.10496
38.78071,-77.10507
38.78027,-77.10558
38.78011,-77.10577
38.78005,-77.10585
38.77952,-77.1066
38.77942,-77.10674
38.77937,-77.1068
38.77931,-77.10689
38.77901,-77.10725
38.77886,-77.10739
38.77868,-77.10753
38.77834,-77.10781
38.77758,-77.10837
38.77718,-77.10864
38.77664,-77.10902
38.77582,-77.10954
38.77545,-77.10986
38.77524,-77.11011
38.77508,-77.11032
38.77467,-77.11108
38.77456,-77.11127
38.77449,-77.11139
38.77425,-77.11183
38.77412,-77.11201
38.77393,-77.11223
38.77331,-77.1128
38.77323,-77.11291
38.77314,-77.11309
38.77224,-77.1147
38.77133,-77.11632
38.77127,-77.11641
38.77104,-77.11671
38.77066,-77.11722
38.77063,-77.11725
38.77013,-77.11787
38.76991,-77.11816
38.7699,-77.11818
38.7693,-77.11902
38.76867,-77.11981
38.76827,-77.12026
38.768,-77.12053
38.76774,-77.12074
38.76755,-77.12091
38.76732,-77.12117
38.76719,-77.12139
38.76672,-77.12242
38.76652,-77.12283
38.7661,-77.12374
38.766,-77.12397
38.76594,-77.12407
38.7652,-77.12574
38.765,-77.12612
38.76441,-77.1272
38.76419,-77.12756
38.7637,-77.12849
38.7635,-77.12888
38.76305,-77.12969
38.76279,-77.1301
38.76247,-77.13064
38.76221,-77.13106
38.76171,-77.13182
38.76103,-77.1328
38.7609,-77.13299
38.76037,-77.13389
38.76011,-77.13425
38.76002,-77.13445
38.75971,-77.13469
38.75966,-77.13474
38.75968,-77.13479
38.75969,-77.13489
38.75959,-77.13516
38.75954,-77.13539
38.75941,-77.13573
38.75918,-77.13673
38.75896,-77.13751
38.75892,-77.13768
38.75887,-77.13818
38.75883,-77.13839
38.75879,-77.13846
38.75855,-77.13876
38.75823,-77.13903
38.75799,-77.1393
38.75739,-77.14017
38.75677,-77.14091
38.75635,-77.14157
38.75632,-77.14169
38.75628,-77.14173
38.75623,-77.14183
38.75618,-77.14191
38.75617,-77.14197
38.75601,-77.14231
38.75584,-77.14262
38.7557,-77.14284
38.75551,-77.14304
38.75523,-77.14327
38.75486,-77.14349
38.75482,-77.14354
38.75482,-77.1436
38.75477,-77.14363
38.75463,-77.1437
38.75457,-77.14373
38.75462,-77.1438
38.75419,-77.14419
38.75397,-77.14435
38.75319,-77.14482
38.75235,-77.14533
38.75233,-77.14535
38.75199,-77.14555
38.75153,-77.14582
38.75084,-77.14625
38.75079,-77.14627
38.75073,-77.14629
38.74932,-77.14659
38.74817,-77.14696
38.7478,-77.14699
38.74758,-77.14702
38.74743,-77.14705
38.74688,-77.14725
38.74674,-77.14733
38.74635,-77.14753
38.7462,-77.14756
38.74612,-77.14753
38.74593,-77.14736
38.74589,-77.14733
38.74576,-77.14754
38.74507,-77.14878
38.74494,-77.14901
38.74437,-77.14986
38.74429,-77.15001
38.74412,-77.15044
38.74404,-77.15073
38.74386,-77.15152
38.74362,-77.15272
38.74357,-77.15295
38.74331,-77.15465
38.74288,-77.15665
38.74265,-77.15799
38.74249,-77.15855
38.74239,-77.15885
38.74226,-77.15927
38.74207,-77.15977
38.74202,-77.15992
38.74199,-77.16001
38.74152,-77.16127
38.74143,-77.16148
38.74117,-77.16206
38.74104,-77.16228
38.74063,-77.16286
38.74044,-77.16311
38.74029,-77.16332
38.74016,-77.16346
38.73966,-77.16413
38.73951,-77.16436
38.73934,-77.16465
38.7392,-77.16501
38.73914,-77.1653
38.73865,-77.16674
38.73856,-77.16705
38.73836,-77.16747
38.73814,-77.16775
38.73774,-77.16816
38.73675,-77.16865
38.73634,-77.16881
38.73594,-77.16904
38.7354,-77.16947
38.73395,-77.17063
38.7336,-77.1709
38.73343,-77.17102
38.73317,-77.17129
38.73242,-77.17204
38.73216,-77.17234
38.73192,-77.17267
38.73157,-77.17323
38.73117,-77.17385
38.73094,-77.17425
38.73064,-77.17467
38.73043,-77.17497
38.7299,-77.17564
38.72948,-77.1762
38.72904,-77.17674
38.7286,-77.17718
38.72807,-77.17766
38.72787,-77.17789
38.72767,-77.17819
38.72731,-77.17888
38.72714,-77.1792
38.72699,-77.17948
38.72644,-77.18029
38.72621,-77.18061
38.72601,-77.1809
38.72543,-77.18184
38.72487,-77.18271
38.7248,-77.18283
38.7247,-77.18294
38.72429,-77.18349
38.72399,-77.18392
38.72386,-77.18415
38.72375,-77.18431
38.72367,-77.18444
38.72346,-77.18487
38.72327,-77.18531
38.72304,-77.18589
38.723,-77.18602
38.72267,-77.18698
38.7224,-77.18798
38.72217,-77.1886
38.72202,-77.1889
38.72173,-77.18931
38.72132,-77.18977
38.7211,-77.18997
38.72072,-77.19039
38.72069,-77.19042
38.72021,-77.19094
38.71979,-77.19138
38.71927,-77.19184
38.71897,-77.19199
38.71804,-77.19276
38.71726,-77.19347
38.7171,-77.19363
38.7167,-77.19395
38.71652,-77.19405
38.71639,-77.19413
38.71598,-77.19424
38.71581,-77.19425
38.7156,-77.19423
38.71532,-77.19416
38.71503,-77.19404
38.71486,-77.19395
38.71381,-77.19331
38.71364,-77.19329
38.71311,-77.19301
38.71295,-77.19295
38.71271,-77.19292
38.71241,-77.19291
38.71198,-77.1929
38.71119,-77.19292
38.71088,-77.19293
38.71067,-77.19292
38.70991,-77.19294
38.70951,-77.19296
38.70955,-77.1932
38.70957,-77.1932
38.70957,-77.19333
38.70978,-77.19419
38.70992,-77.19462
38.71005,-77.19516
38.71012,-77.19555
38.71018,-77.19605
38.7102,-77.19648
38.71017,-77.197
38.71016,-77.19711
38.71013,-77.19725
38.7101,-77.19737
38.71002,-77.1978
38.70991,-77.19823
38.70966,-77.1989
38.70826,-77.20231
38.70806,-77.20278
38.70782,-77.20323
38.70759,-77.20358
38.70753,-77.20367
38.707,-77.20429
38.70617,-77.20516
38.70596,-77.20541
38.70589,-77.20546
38.70609,-77.20587
38.70622,-77.20635
38.70625,-77.20665
38.70627,-77.20691
38.70624,-77.20724
38.70617,-77.20761
38.70603,-77.208
38.70581,-77.20863
38.70542,-77.20974
38.70504,-77.21068
38.70498,-77.21084
38.70458,-77.21216
38.70439,-77.21265
38.7043,-77.21305
38.70423,-77.21337
38.70416,-77.21362
38.70409,-77.2142
38.70406,-77.21469
38.70406,-77.21522
38.70416,-77.21666
38.70419,-77.21721
38.70426,-77.21787
38.70437,-77.21849
38.70448,-77.21893
38.70469,-77.21947
38.70527,-77.22089
38.70544,-77.22139
38.7055,-77.22165
38.70555,-77.22199
38.7056,-77.22233
38.70558,-77.2227
38.70551,-77.2233
38.7052,-77.22466
38.70491,-77.22592
38.70479,-77.22667
38.70471,-77.22739
38.7047,-77.22761
38.70468,-77.22774
38.70467,-77.22802
38.70468,-77.22852
38.70468,-77.22944
38.70479,-77.23048
38.70489,-77.23137
38.70493,-77.23175
38.70498,-77.23226
38.70515,-77.23388
38.70516,-77.23409
38.70515,-77.23432
38.70514,-77.23464
38.70514,-77.2351
38.70515,-77.23568
38.70525,-77.23649
38.70529,-77.23682
38.70531,-77.23727
38.70526,-77.23754
38.70516,-77.23779
38.70507,-77.23792
38.70449,-77.23857
38.70433,-77.23872
38.704,-77.23896
38.70366,-77.23927
38.70317,-77.23981
38.703,-77.24003
38.7029,-77.24019
38.70247,-77.24148
38.70233,-77.24173
38.70196,-77.24217
38.70185,-77.24234
38.70174,-77.24261
38.70171,-77.24277
38.7017,-77.24291
38.70172,-77.24306
38.70175,-77.2432
38.70181,-77.24333
38.7019,-77.24348
38.70213,-77.24381
38.70276,-77.2446
38.70301,-77.24497
38.70315,-77.2452
38.70372,-77.24599
38.70395,-77.2463
38.704,-77.24675
38.704,-77.24701
38.70381,-77.24869
38.70364,-77.25007
38.70361,-77.25043
38.70359,-77.25104
38.70349,-77.25133
38.70337,-77.25156
38.70313,-77.2519
38.70256,-77.25247
38.7018,-77.25315
38.7017,-77.25324
38.70159,-77.25333
38.70142,-77.25343
38.70091,-77.25363
38.70072,-77.25374
38.70058,-77.25388
38.70048,-77.25408
38.70031,-77.25464
38.7002,-77.25492
38.70002,-77.25537
38.69989,-77.25562
38.69984,-77.25575
38.69961,-77.2565
38.69955,-77.25662
38.69947,-77.25681
38.69897,-77.25661
38.69854,-77.2565
38.69807,-77.25643
38.69768,-77.2564
38.69516,-77.25635
38.69364,-77.25632
38.69363,-77.25649
38.6936,-77.25654
38.69355,-77.25654
38.69326,-77.25652
38.69311,-77.25649
38.69282,-77.25648
38.69174,-77.25654
38.69124,-77.25664
38.69059,-77.25686
38.689,-77.25764
38.68829,-77.2579
38.68729,-77.25816
38.68636,-77.2582
38.68623,-77.25825
38.68612,-77.25825
38.68606,-77.25816
38.68598,-77.25813
38.68563,-77.25813
38.68525,-77.25816
38.68521,-77.25816
38.6828,-77.25852
38.68242,-77.25862
38.68201,-77.25867
38.68183,-77.2587
38.68178,-77.25872
38.68174,-77.25878
38.68171,-77.25876
38.6817,-77.25885
38.68172,-77.25897
38.68175,-77.25902
38.68184,-77.25914
38.68212,-77.25947
38.6828,-77.26022
38.68284,-77.26026
38.68263,-77.26041
38.68249,-77.26046
38.68277,-77.26086
38.68318,-77.26138
38.68336,-77.26162
38.68381,-77.26222
38.68331,-77.26236
38.68314,-77.26246
38.68306,-77.26255
38.68296,-77.26272
38.68286,-77.26304
38.6828,-77.26317
38.68275,-77.26344
38.68259,-77.26403
38.68243,-77.26444
38.68228,-77.26467
38.68219,-77.26477
38.68196,-77.26498
38.68167,-77.26526
38.68126,-77.26565
38.68075,-77.26612
38.68066,-77.26627
38.68061,-77.26638
38.68051,-77.26676
38.68036,-77.26722
38.68021,-77.26786
38.68016,-77.2682
38.68009,-77.2684
38.67943,-77.2694
38.67925,-77.26957
38.679,-77.26972
38.6788,-77.26988
38.67873,-77.26996
38.67862,-77.27013
38.67857,-77.27025
38.67847,-77.27062
38.67841,-77.27075
38.67867,-77.27119
38.67877,-77.27143
38.67885,-77.27176
38.67889,-77.27216
38.67887,-77.27247
38.67884,-77.27263
38.67852,-77.27365
38.67797,-77.27528
38.67787,-77.27561
38.67772,-77.27634
38.67766,-77.27686
38.67766,-77.27693
38.67748,-77.27704
38.6774,-77.27706
38.67739,-77.27706
38.67698,-77.27715
38.67655,-77.27719
38.67587,-77.27731
38.67565,-77.27737
38.6756,-77.27738
38.67481,-77.27754
38.67445,-77.27769
38.67411,-77.27788
38.67382,-77.27813
38.67324,-77.27889
38.67317,-77.279
38.67309,-77.27911
38.67277,-77.27961
38.67222,-77.28074
38.67206,-77.2812
38.67181,-77.28214
38.67174,-77.28249
38.67145,-77.28357
38.67141,-77.28375
38.67129,-77.28404
38.67112,-77.28437
38.6707,-77.28497
38.67032,-77.28541
38.66949,-77.28625
38.66926,-77.28646
38.66746,-77.28846
38.66704,-77.28888
38.66673,-77.28911
38.66661,-77.2892
38.66531,-77.28984
38.66482,-77.29015
38.66429,-77.29053
38.66391,-77.29087
38.66355,-77.29122
38.66249,-77.29233
38.66225,-77.29263
38.66194,-77.29316
38.6618,-77.29351
38.66151,-77.29459
38.66097,-77.29657
38.66082,-77.29705
38.6607,-77.29753
38.66065,-77.2977
38.66041,-77.29855
38.66032,-77.29884
38.6602,-77.29927
38.66001,-77.29971
38.65995,-77.29985
38.65973,-77.30028
38.65961,-77.30046
38.65947,-77.30062
38.65865,-77.30155
38.65861,-77.3016
38.6585,-77.30172
38.65824,-77.30201
38.65805,-77.3022
38.65715,-77.30316
38.65706,-77.30328
38.65685,-77.30359
38.65678,-77.30371
38.65662,-77.30409
38.65656,-77.30431
38.65645,-77.30474
38.65632,-77.30577
38.65628,-77.30603
38.65608,-77.30667
38.65605,-77.30674
38.65601,-77.30684
38.65598,-77.3069
38.65584,-77.30715
38.65576,-77.30726
38.65568,-77.30737
38.6552,-77.30809
38.65506,-77.30838
38.65499,-77.30854
38.65473,-77.30923
38.6547,-77.30934
38.65451,-77.31
38.65425,-77.31125
38.65412,-77.31172
38.65403,-77.31196
38.65379,-77.31254
38.65354,-77.31324
38.65347,-77.31345
38.65323,-77.31421
38.65306,-77.31491
38.65288,-77.31584
38.65277,-77.3164
38.65273,-77.3166
38.65354,-77.31689
38.65394,-77.31709
38.65433,-77.31737
38.65457,-77.31756
38.65482,-77.31782
38.65502,-77.31805
38.65914,-77.32341
38.66001,-77.32453
38.66046,-77.3251
38.66067,-77.32534
38.66118,-77.32582
38.66155,-77.32609
38.66287,-77.32701
38.66326,-77.3273
38.66341,-77.32745
38.66348,-77.32752
38.66363,-77.32769
38.66388,-77.32807
38.66404,-77.32831
38.66413,-77.32844
38.66522,-77.33011
38.66569,-77.33084
38.66655,-77.33213
38.66673,-77.33237
38.6668,-77.33235
38.66724,-77.33277
38.66774,-77.33313
38.66921,-77.33384
38.66942,-77.33389
38.66997,-77.33415
38.67013,-77.33419
38.67029,-77.33428
38.67069,-77.33454
38.67109,-77.33489
38.67113,-77.33491
38.67118,-77.33491
38.67127,-77.33509
38.67134,-77.33521
38.67145,-77.33523
38.67147,-77.33535
38.67151,-77.33544
38.67187,-77.33587
38.67205,-77.33603
38.67225,-77.33613
38.67243,-77.33619
38.67259,-77.33621
38.67272,-77.33618
38.67279,-77.33615
38.67294,-77.3361
38.67306,-77.33606
38.67308,-77.3362
38.67311,-77.33639
38.67315,-77.33664
38.67322,-77.33692
38.67335,-77.3373
38.67337,-77.33735
38.67339,-77.33741
38.67479,-77.34071
38.67488,-77.34086
38.67493,-77.34096
38.67539,-77.34208
38.67545,-77.3422
38.67547,-77.34239
38.6755,-77.3425
38.67583,-77.34314
38.67646,-77.34468
38.67698,-77.34588
38.67705,-77.34614
38.6773,-77.34676
38.67755,-77.34721
38.67819,-77.34878
38.67823,-77.34881
38.67832,-77.34917
38.67846,-77.34962
38.67862,-77.35055
38.67865,-77.35126
38.67865,-77.3519
38.67864,-77.35196
38.67862,-77.35211
38.67864,-77.35251
38.67873,-77.35344
38.67889,-77.35431
38.67951,-77.35617
38.67985,-77.35707
38.68016,-77.35766
38.68049,-77.3582
38.68082,-77.35881
38.68112,-77.35941
38.68127,-77.3598
38.68135,-77.35999
38.68124,-77.36006
38.6811,-77.36016
38.68071,-77.36046
38.68043,-77.36076
38.68004,-77.36123
38.67983,-77.36156
38.67929,-77.36238
38.67876,-77.36306
38.67841,-77.36355
38.6782,-77.36387
38.67803,-77.36416
38.67767,-77.36485
38.67748,-77.36524
38.67729,-77.36573
38.67701,-77.36649
38.67665,-77.36748
38.67621,-77.36869
38.6759,-77.36955
38.6755,-77.37065
38.67511,-77.37173
38.67492,-77.37233
38.67469,-77.37331
38.67456,-77.37414
38.67455,-77.37424
38.67446,-77.37548
38.67447,-77.37628
38.67468,-77.37949
38.67469,-77.38111
38.67462,-77.38245
38.67456,-77.38319
38.67447,-77.38389
38.67431,-77.38496
38.67404,-77.38654
38.67404,-77.38656
38.67346,-77.39
38.67324,-77.39131
38.67288,-77.39339
38.67286,-77.39351
38.67265,-77.39466
38.67238,-77.39565
38.67225,-77.39603
38.6722,-77.39616
38.67189,-77.39693
38.67169,-77.39733
38.67025,-77.40001
38.67002,-77.40046
38.6697,-77.40115
38.66929,-77.40214
38.66916,-77.40249
38.66908,-77.4027
38.66893,-77.40315
38.668,-77.40614
38.66762,-77.40724
38.66698,-77.40891
38.66646,-77.41014
38.66587,-77.4116
38.66483,-77.4145
38.66423,-77.41598
38.66401,-77.41649
38.66191,-77.42117
38.66143,-77.42227
38.66079,-77.42386
38.66055,-77.42448
38.66036,-77.425
38.66015,-77.42566
38.6598,-77.42699
38.65976,-77.42719
38.65973,-77.42733
38.65958,-77.42811
38.65932,-77.42973
38.65922,-77.43032
38.65918,-77.43058
38.65887,-77.43209
38.65868,-77.4332
38.65851,-77.43461
38.65816,-77.4374
38.65813,-77.43793
38.65813,-77.43833
38.65816,-77.43863
38.65818,-77.43882
38.65823,-77.43905
38.65856,-77.44041
38.65855,-77.44063
38.65859,-77.44086
38.65745,-77.44124
38.65649,-77.44157
38.65652,-77.44175
38.65626,-77.44183
38.65614,-77.44187
38.65589,-77.44196
38.65499,-77.44236
38.65411,-77.44281
38.65405,-77.44282
38.65392,-77.44285
38.65228,-77.44369
38.65159,-77.44397
38.65121,-77.44407
38.65092,-77.44413
38.64983,-77.44426
38.64862,-77.44431
38.64781,-77.4444
38.64704,-77.44445
38.64698,-77.44444
38.64647,-77.44444
38.64612,-77.44442
38.6454,-77.4443
38.64517,-77.44424
38.64466,-77.44399
38.64444,-77.44385
38.64399,-77.44352
38.64394,-77.44346
38.64392,-77.44338
38.64381,-77.44328
38.64362,-77.44366
38.64353,-77.44378
38.64327,-77.44402
38.64293,-77.44421
38.64275,-77.44426
38.64218,-77.44429
38.64167,-77.44432
38.64131,-77.44434
38.64036,-77.44439
38.6397,-77.4443
38.63943,-77.44433
38.6393,-77.44437
38.63909,-77.44448
38.63893,-77.44414
38.63865,-77.44359
38.63805,-77.44255
38.63786,-77.44217
38.6376,-77.44162
38.63758,-77.44157
38.63709,-77.44049
38.63676,-77.43981
38.63606,-77.43832
38.63585,-77.43818
38.63553,-77.43805
38.63539,-77.43803
38.63532,-77.43801
38.63519,-77.43797
